126,2024-07-10T17:14:56.389+0900,-1,032.587,416.228,292.078
126,2024-07-10T17:14:56.596+0900,-1,032.805,416.234,292.404
126,2024-07-10T17:14:56.796+0900,-1,031.934,416.434,292.538
126,2024-07-10T17:14:56.998+0900,-1,032.591,416.449,292.050
126,2024-07-10T17:14:57.200+0900,-1,032.596,416.669,292.024
126,2024-07-10T17:14:57.397+0900,-1,032.591,416.449,292.418
126,2024-07-10T17:14:57.602+0900,-1,032.382,416.884,292.036
126,2024-07-10T17:14:57.804+0900,-1,032.587,416.228,292.444
126,2024-07-10T17:14:58.006+0900,-1,032.153,416.438,292.131
126,2024-07-10T17:14:58.206+0900,-1,032.376,416.664,292.432
126,2024-07-10T17:14:58.406+0900,-1,032.596,416.669,292.390
126,2024-07-10T17:14:58.610+0900,-1,032.372,416.443,292.458
126,2024-07-10T17:14:58.812+0900,-1,032.382,416.884,292.036
126,2024-07-10T17:14:59.011+0900,-1,032.591,416.449,292.050
126,2024-07-10T17:14:59.213+0900,-1,032.162,416.879,292.812
126,2024-07-10T17:14:59.414+0900,-1,032.611,417.328,292.310
126,2024-07-10T17:14:59.616+0900,-1,032.143,415.999,292.552
126,2024-07-10T17:14:59.816+0900,-1,031.934,416.434,292.905
126,2024-07-10T17:15:00.026+0900,-1,032.149,396.886,294.807
126,2024-07-10T17:15:00.243+0900,-1,032.387,417.104,292.010
126,2024-07-10T17:15:00.442+0900,-1,032.596,416.669,292.390
126,2024-07-10T17:15:00.634+0900,-1,031.720,397.316,294.099
126,2024-07-10T17:15:00.837+0900,-1,032.376,416.664,292.432
126,2024-07-10T17:15:01.038+0900,-1,032.591,416.449,292.418
126,2024-07-10T17:15:01.236+0900,-1,032.153,416.438,292.497
126,2024-07-10T17:15:01.430+0900,-1,031.943,416.875,292.485
126,2024-07-10T17:15:01.625+0900,-1,031.490,416.205,293.013
126,2024-07-10T17:15:01.827+0900,-1,032.376,416.664,292.064
126,2024-07-10T17:15:02.029+0900,-1,031.943,416.875,293.219
126,2024-07-10T17:15:02.230+0900,-1,032.596,416.669,292.390
126,2024-07-10T17:15:02.485+0900,-1,032.387,417.104,292.010
126,2024-07-10T17:15:02.634+0900,-1,032.596,416.669,292.024
126,2024-07-10T17:15:02.836+0900,-1,032.596,416.669,291.289
126,2024-07-10T17:15:03.038+0900,-1,032.800,416.013,292.799
126,2024-07-10T17:15:03.241+0900,-1,032.600,416.888,291.997
126,2024-07-10T17:15:03.442+0900,-1,032.376,416.664,291.696
126,2024-07-10T17:15:03.643+0900,-1,032.611,417.328,292.677
126,2024-07-10T17:15:03.845+0900,-1,032.367,416.223,292.485
126,2024-07-10T17:15:04.046+0900,-1,032.153,416.438,292.497
126,2024-07-10T17:15:04.247+0900,-1,031.714,416.429,292.210
126,2024-07-10T17:15:04.449+0900,-1,032.600,416.888,292.731
126,2024-07-10T17:15:04.651+0900,-1,032.158,416.658,292.104
126,2024-07-10T17:15:04.849+0900,-1,032.167,417.099,292.418
126,2024-07-10T17:15:05.053+0900,-1,031.719,416.649,292.184
126,2024-07-10T17:15:05.252+0900,-1,032.372,416.443,292.458
126,2024-07-10T17:15:05.456+0900,-1,032.596,416.669,292.390
126,2024-07-10T17:15:05.657+0900,-1,032.591,416.449,292.050
126,2024-07-10T17:15:05.859+0900,-1,032.147,416.219,292.525
126,2024-07-10T17:15:06.060+0900,-1,033.044,417.117,292.258
126,2024-07-10T17:15:06.262+0900,-1,031.969,408.307,293.124
126,2024-07-10T17:15:06.463+0900,-1,032.376,416.664,292.432
126,2024-07-10T17:15:06.664+0900,-1,032.376,416.664,292.432
126,2024-07-10T17:15:06.864+0900,-1,032.147,416.219,292.525
126,2024-07-10T17:15:07.064+0900,-1,032.596,416.669,292.024
126,2024-07-10T17:15:07.267+0900,-1,032.143,415.999,292.552
126,2024-07-10T17:15:07.471+0900,-1,032.600,416.888,291.997
126,2024-07-10T17:15:07.671+0900,-1,031.969,408.307,293.858
126,2024-07-10T17:15:07.871+0900,-1,032.372,416.443,292.458
126,2024-07-10T17:15:08.075+0900,-1,032.147,416.219,293.259
126,2024-07-10T17:15:08.275+0900,-1,031.714,397.096,295.595
126,2024-07-10T17:15:08.479+0900,-1,032.147,416.219,292.892
126,2024-07-10T17:15:08.679+0900,-1,031.938,416.653,293.613
126,2024-07-10T17:15:08.878+0900,-1,032.596,416.669,292.024
126,2024-07-10T17:15:09.081+0900,-1,032.587,416.228,292.812
126,2024-07-10T17:15:09.283+0900,-1,032.382,416.884,292.036
126,2024-07-10T17:15:09.484+0900,-1,032.382,416.884,292.404
126,2024-07-10T17:15:09.686+0900,-1,032.800,416.013,292.064
126,2024-07-10T17:15:09.885+0900,-1,032.596,416.669,292.390
126,2024-07-10T17:15:10.096+0900,-1,032.820,416.893,292.323
126,2024-07-10T17:15:10.290+0900,-1,033.035,416.678,291.576
126,2024-07-10T17:15:10.492+0900,-1,032.376,416.664,292.432
126,2024-07-10T17:15:10.693+0900,-1,032.596,416.669,292.390
126,2024-07-10T17:15:10.894+0900,-1,032.387,417.104,292.744
126,2024-07-10T17:15:11.093+0900,-1,032.820,416.893,292.323
126,2024-07-10T17:15:11.297+0900,-1,032.596,416.669,292.024
126,2024-07-10T17:15:11.499+0900,-1,032.600,416.888,291.997
126,2024-07-10T17:15:11.707+0900,-1,032.376,416.664,292.432
126,2024-07-10T17:15:11.923+0900,-1,031.889,395.123,295.798
126,2024-07-10T17:15:12.186+0900,-1,031.052,416.196,292.725
126,2024-07-10T17:15:12.317+0900,-1,030.788,394.879,294.922
126,2024-07-10T17:15:12.639+0900,-1,032.315,410.730,293.143
126,2024-07-10T17:15:12.837+0900,-1,032.597,416.742,292.015
126,2024-07-10T17:15:13.039+0900,-1,032.300,416.516,292.340
126,2024-07-10T17:15:13.240+0900,-1,032.742,416.672,292.365
126,2024-07-10T17:15:13.513+0900,-1,032.367,416.223,292.117
126,2024-07-10T17:15:13.714+0900,-1,032.376,416.664,292.064
126,2024-07-10T17:15:13.914+0900,-1,032.343,405.458,293.393
126,2024-07-10T17:15:14.115+0900,-1,032.606,417.108,291.969
126,2024-07-10T17:15:14.320+0900,-1,032.611,417.328,292.310
126,2024-07-10T17:15:14.520+0900,-1,032.153,416.438,292.131
126,2024-07-10T17:15:14.731+0900,-1,032.831,417.332,291.536
126,2024-07-10T17:15:14.923+0900,-1,032.387,417.104,292.377
126,2024-07-10T17:15:15.124+0900,-1,032.596,416.669,292.390
126,2024-07-10T17:15:15.325+0900,-1,032.811,416.454,292.378
126,2024-07-10T17:15:15.527+0900,-1,032.587,416.228,292.078
