126,2024-07-10T15:21:18.106+0900,-0.000,-0.000,-0.000
126,2024-07-10T15:21:18.297+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:18.492+0900,-0.000,-0.000,-0.000
126,2024-07-10T15:21:18.690+0900,-0.000,-0.000,-0.000
126,2024-07-10T15:21:18.891+0900,-0.000,-0.000,-0.000
126,2024-07-10T15:21:19.087+0900,-0.000,0.000,-0.001
126,2024-07-10T15:21:19.293+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:19.482+0900,0.000,0.000,-0.000
126,2024-07-10T15:21:19.682+0900,0.000,0.000,-0.000
126,2024-07-10T15:21:19.882+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:20.082+0900,-0.000,0.000,-0.001
126,2024-07-10T15:21:20.281+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:20.473+0900,-0.000,0.000,-0.001
126,2024-07-10T15:21:20.675+0900,-0.000,0.000,-0.001
126,2024-07-10T15:21:20.874+0900,-0.001,0.000,-0.001
126,2024-07-10T15:21:21.070+0900,0.000,0.000,-0.000
126,2024-07-10T15:21:21.265+0900,0.000,0.000,-0.001
126,2024-07-10T15:21:21.467+0900,-0.001,0.000,0.000
126,2024-07-10T15:21:21.671+0900,0.000,-0.001,0.000
126,2024-07-10T15:21:21.871+0900,-0.000,-0.000,-0.001
126,2024-07-10T15:21:22.066+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:22.257+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:22.463+0900,-0.000,-0.000,-0.000
126,2024-07-10T15:21:22.662+0900,0.000,0.000,-0.000
126,2024-07-10T15:21:22.963+0900,-0.000,0.000,0.001
126,2024-07-10T15:21:23.161+0900,0.000,-0.001,-0.000
126,2024-07-10T15:21:23.358+0900,0.000,0.000,-0.001
126,2024-07-10T15:21:23.555+0900,0.000,-0.000,-0.001
126,2024-07-10T15:21:23.754+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:23.951+0900,0.000,0.000,0.000
126,2024-07-10T15:21:24.148+0900,-0.000,-0.000,-0.000
126,2024-07-10T15:21:24.348+0900,-0.000,-0.000,-0.000
126,2024-07-10T15:21:24.547+0900,0.000,-0.000,-0.000
126,2024-07-10T15:21:24.759+0900,0.000,0.000,-0.001
126,2024-07-10T15:21:24.952+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:25.157+0900,0.000,0.000,-0.000
126,2024-07-10T15:21:25.348+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:25.546+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:25.745+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:25.946+0900,-0.000,-0.000,-0.000
126,2024-07-10T15:21:26.143+0900,-0.000,-0.000,-0.000
126,2024-07-10T15:21:26.336+0900,-0.000,0.000,-0.001
126,2024-07-10T15:21:26.532+0900,-0.000,0.000,-0.001
126,2024-07-10T15:21:26.742+0900,-0.000,-0.000,-0.000
126,2024-07-10T15:21:26.938+0900,-0.000,0.000,-0.001
126,2024-07-10T15:21:27.143+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:27.338+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:27.524+0900,-0.000,-0.000,0.000
126,2024-07-10T15:21:27.724+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:27.932+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:28.128+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:28.317+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:28.516+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:28.713+0900,-0.000,0.000,0.000
126,2024-07-10T15:21:28.912+0900,0.000,-0.000,0.000
126,2024-07-10T15:21:29.111+0900,0.000,-0.000,0.000
126,2024-07-10T15:21:29.307+0900,0.001,-0.001,0.000
126,2024-07-10T15:21:29.505+0900,-0.000,-0.001,0.000
126,2024-07-10T15:21:29.705+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:29.902+0900,0.000,-0.000,0.000
126,2024-07-10T15:21:30.098+0900,0.000,0.000,0.000
126,2024-07-10T15:21:30.299+0900,-0.000,0.000,-0.000
126,2024-07-10T15:21:30.504+0900,-0.000,-0.000,0.000
126,2024-07-10T15:21:30.695+0900,-0.000,-0.000,0.000
126,2024-07-10T15:21:30.897+0900,-0.000,-0.001,0.000
126,2024-07-10T15:21:31.096+0900,0.000,-0.000,0.000
126,2024-07-10T15:21:31.289+0900,0.000,0.000,0.001
126,2024-07-10T15:21:31.487+0900,0.000,0.000,-0.000
126,2024-07-10T15:21:31.787+0900,0.000,-0.000,-0.000
126,2024-07-10T15:21:31.982+0900,0.000,0.000,-0.000
126,2024-07-10T15:21:32.190+0900,0.000,0.000,0.000
126,2024-07-10T15:21:32.385+0900,0.000,-0.000,-0.000
126,2024-07-10T15:21:32.596+0900,-0.000,0.000,0.000
126,2024-07-10T15:21:32.789+0900,-0.000,0.000,0.000
126,2024-07-10T15:21:32.997+0900,0.000,0.000,0.000
126,2024-07-10T15:21:33.187+0900,-0.000,-0.000,0.000
126,2024-07-10T15:21:33.385+0900,-0.000,0.000,0.000
126,2024-07-10T15:21:33.591+0900,-0.000,0.000,0.000
126,2024-07-10T15:21:33.781+0900,-0.000,0.000,0.000
126,2024-07-10T15:21:33.980+0900,0.000,-0.000,0.000
126,2024-07-10T15:21:34.181+0900,0.001,-0.000,0.000
126,2024-07-10T15:21:34.388+0900,0.000,0.000,-0.000
126,2024-07-10T15:21:34.686+0900,0.000,0.000,0.000
126,2024-07-10T15:21:34.879+0900,0.000,0.000,-0.000
126,2024-07-10T15:21:35.082+0900,0.001,-0.000,-0.000
126,2024-07-10T15:21:35.277+0900,0.000,-0.000,0.000
126,2024-07-10T15:21:35.491+0900,-0.000,0.000,0.001
