128,2024-07-10T15:05:21.012+0900,-83.559,-64.209,-64.064
128,2024-07-10T15:05:21.208+0900,-83.121,-63.777,-63.391
128,2024-07-10T15:05:21.411+0900,-84.276,-62.846,-64.211
128,2024-07-10T15:05:21.611+0900,-83.578,-63.539,-64.490
128,2024-07-10T15:05:21.811+0900,-83.353,-63.547,-63.678
128,2024-07-10T15:05:22.011+0900,-83.824,-62.862,-64.301
128,2024-07-10T15:05:22.214+0900,-83.572,-63.763,-64.728
128,2024-07-10T15:05:22.418+0900,-83.347,-63.770,-64.774
128,2024-07-10T15:05:22.618+0900,-83.572,-63.763,-63.301
128,2024-07-10T15:05:22.816+0900,-84.036,-63.301,-64.447
128,2024-07-10T15:05:23.022+0900,-83.347,-63.770,-63.632
128,2024-07-10T15:05:23.220+0900,-83.333,-64.217,-64.108
128,2024-07-10T15:05:23.425+0900,-83.121,-63.777,-64.532
128,2024-07-10T15:05:23.624+0900,-83.339,-63.994,-63.870
128,2024-07-10T15:05:23.826+0900,-83.333,-64.217,-64.679
128,2024-07-10T15:05:24.026+0900,-83.353,-63.547,-63.965
128,2024-07-10T15:05:24.250+0900,-82.881,-64.232,-65.054
128,2024-07-10T15:05:24.430+0900,-83.353,-63.547,-64.821
128,2024-07-10T15:05:24.651+0900,-83.121,-63.777,-64.532
128,2024-07-10T15:05:24.839+0900,-83.366,-63.100,-64.629
128,2024-07-10T15:05:25.036+0900,-83.798,-63.756,-63.542
128,2024-07-10T15:05:25.238+0900,-83.578,-63.539,-64.490
128,2024-07-10T15:05:25.451+0900,-83.121,-63.777,-64.532
128,2024-07-10T15:05:25.642+0900,-83.791,-63.979,-64.351
128,2024-07-10T15:05:25.850+0900,-83.115,-64.001,-63.629
128,2024-07-10T15:05:26.041+0900,-83.339,-63.994,-63.585
128,2024-07-10T15:05:26.243+0900,-82.895,-63.785,-64.008
128,2024-07-10T15:05:26.441+0900,-83.115,-64.001,-64.485
128,2024-07-10T15:05:26.653+0900,-83.812,-63.309,-63.922
128,2024-07-10T15:05:26.845+0900,-82.663,-64.017,-64.290
128,2024-07-10T15:05:27.055+0900,-83.572,-63.763,-63.872
128,2024-07-10T15:05:27.250+0900,-82.669,-63.792,-63.481
128,2024-07-10T15:05:27.531+0900,-83.121,-63.777,-63.106
128,2024-07-10T15:05:27.652+0900,-84.030,-63.524,-64.685
128,2024-07-10T15:05:27.855+0900,-83.339,-63.994,-64.726
128,2024-07-10T15:05:28.055+0900,-83.333,-64.217,-64.108
128,2024-07-10T15:05:28.257+0900,-83.333,-64.217,-64.394
128,2024-07-10T15:05:28.458+0900,-83.347,-63.770,-63.918
128,2024-07-10T15:05:28.658+0900,-83.339,-63.994,-64.441
128,2024-07-10T15:05:28.862+0900,-83.347,-63.770,-64.488
128,2024-07-10T15:05:29.060+0900,-82.649,-64.464,-64.481
128,2024-07-10T15:05:29.267+0900,-82.889,-64.009,-64.531
128,2024-07-10T15:05:29.465+0900,-83.115,-64.001,-64.200
128,2024-07-10T15:05:29.669+0900,-83.115,-64.001,-65.627
128,2024-07-10T15:05:29.868+0900,-82.889,-64.009,-65.102
128,2024-07-10T15:05:30.067+0900,-83.121,-63.777,-64.818
128,2024-07-10T15:05:30.270+0900,-83.572,-63.763,-65.869
128,2024-07-10T15:05:30.472+0900,-83.812,-63.309,-65.349
128,2024-07-10T15:05:30.672+0900,-83.572,-63.763,-65.298
128,2024-07-10T15:05:30.875+0900,-83.578,-63.539,-65.346
128,2024-07-10T15:05:31.075+0900,-83.804,-63.531,-65.016
128,2024-07-10T15:05:31.282+0900,-83.812,-63.309,-65.063
128,2024-07-10T15:05:31.485+0900,-83.353,-63.547,-64.821
128,2024-07-10T15:05:31.682+0900,-83.804,-63.531,-65.302
128,2024-07-10T15:05:31.888+0900,-83.572,-63.763,-64.157
128,2024-07-10T15:05:32.083+0900,-83.347,-63.770,-65.059
128,2024-07-10T15:05:32.296+0900,-83.578,-63.539,-65.346
128,2024-07-10T15:05:32.538+0900,-83.128,-63.554,-64.009
128,2024-07-10T15:05:32.694+0900,-83.128,-63.554,-64.865
128,2024-07-10T15:05:32.890+0900,-82.889,-64.009,-64.816
128,2024-07-10T15:05:33.092+0900,-83.586,-63.316,-65.964
128,2024-07-10T15:05:33.298+0900,-83.115,-64.001,-65.627
128,2024-07-10T15:05:33.495+0900,-82.881,-64.232,-63.913
128,2024-07-10T15:05:33.698+0900,-83.360,-63.322,-65.724
128,2024-07-10T15:05:33.897+0900,-82.643,-64.687,-63.577
128,2024-07-10T15:05:34.103+0900,-83.115,-64.001,-65.341
128,2024-07-10T15:05:34.297+0900,-83.572,-63.763,-64.728
128,2024-07-10T15:05:34.504+0900,-83.333,-64.217,-64.108
128,2024-07-10T15:05:34.710+0900,-82.889,-64.009,-64.816
128,2024-07-10T15:05:34.907+0900,-83.347,-63.770,-64.203
128,2024-07-10T15:05:35.104+0900,-82.881,-64.232,-63.628
128,2024-07-10T15:05:35.309+0900,-82.669,-63.792,-65.193
128,2024-07-10T15:05:35.506+0900,-83.121,-63.777,-64.247
128,2024-07-10T15:05:35.710+0900,-83.121,-63.777,-65.103
128,2024-07-10T15:05:35.909+0900,-83.339,-63.994,-65.012
128,2024-07-10T15:05:36.112+0900,-83.339,-63.994,-64.726
128,2024-07-10T15:05:36.312+0900,-82.903,-63.562,-64.909
128,2024-07-10T15:05:36.517+0900,-82.881,-64.232,-65.054
128,2024-07-10T15:05:36.718+0900,-83.128,-63.554,-66.862
128,2024-07-10T15:05:36.928+0900,-83.592,-63.092,-64.299
128,2024-07-10T15:05:37.117+0900,-83.128,-63.554,-65.436
128,2024-07-10T15:05:37.330+0900,-82.903,-63.562,-64.624
128,2024-07-10T15:05:37.558+0900,-83.115,-64.001,-64.771
128,2024-07-10T15:05:37.724+0900,-83.121,-63.777,-66.815
128,2024-07-10T15:05:37.932+0900,-82.895,-63.785,-65.720
128,2024-07-10T15:05:38.130+0900,-83.121,-63.777,-65.674
128,2024-07-10T15:05:38.333+0900,-83.115,-64.001,-65.912
128,2024-07-10T15:05:38.529+0900,-83.121,-63.777,-65.674
128,2024-07-10T15:05:38.743+0900,-82.895,-63.785,-66.290
128,2024-07-10T15:05:38.938+0900,-83.121,-63.777,-66.245
128,2024-07-10T15:05:39.145+0900,-83.347,-63.770,-65.915
128,2024-07-10T15:05:39.333+0900,-83.353,-63.547,-65.962
128,2024-07-10T15:05:39.540+0900,-83.572,-63.763,-64.728
128,2024-07-10T15:05:39.737+0900,-82.895,-63.785,-65.149
128,2024-07-10T15:05:39.942+0900,-83.107,-64.224,-66.437
128,2024-07-10T15:05:40.144+0900,-82.889,-64.009,-65.387
128,2024-07-10T15:05:40.348+0900,-82.663,-64.017,-66.287
128,2024-07-10T15:05:40.544+0900,-83.339,-63.994,-65.868
128,2024-07-10T15:05:40.746+0900,-82.895,-63.785,-65.434
128,2024-07-10T15:05:40.950+0900,-83.121,-63.777,-65.388
128,2024-07-10T15:05:41.149+0900,-82.895,-63.785,-66.290
128,2024-07-10T15:05:41.350+0900,-83.353,-63.547,-65.677
128,2024-07-10T15:05:41.573+0900,-82.903,-63.562,-66.338
128,2024-07-10T15:05:41.766+0900,-83.339,-63.994,-65.868
