128,2024-07-10T17:50:57.059+0900,-1,408.847,192.598,364.888
128,2024-07-10T17:50:57.259+0900,-1,408.548,182.762,366.960
128,2024-07-10T17:50:57.472+0900,-1,408.383,192.136,364.322
128,2024-07-10T17:50:57.674+0900,-1,409.303,207.573,361.734
128,2024-07-10T17:50:57.875+0900,-1,408.374,206.648,362.312
128,2024-07-10T17:50:58.077+0900,-1,408.818,213.809,359.709
128,2024-07-10T17:50:58.270+0900,-1,409.444,241.740,354.063
128,2024-07-10T17:50:58.478+0900,-1,409.669,241.748,354.109
128,2024-07-10T17:50:58.680+0900,-1,409.315,230.125,356.558
128,2024-07-10T17:50:58.874+0900,-1,409.459,227.451,357.167
128,2024-07-10T17:50:59.073+0900,-1,410.025,238.634,355.429
128,2024-07-10T17:50:59.276+0900,-1,408.981,219.173,359.436
128,2024-07-10T17:50:59.478+0900,-1,409.576,223.882,358.537
128,2024-07-10T17:50:59.688+0900,-1,408.742,226.086,357.600
128,2024-07-10T17:50:59.877+0900,-1,408.906,224.083,358.069
128,2024-07-10T17:51:00.081+0900,-1,409.911,220.097,359.427
128,2024-07-10T17:51:00.284+0900,-1,409.201,211.589,360.556
128,2024-07-10T17:51:00.495+0900,-1,410.034,224.120,358.293
128,2024-07-10T17:51:00.686+0900,-1,410.252,231.273,356.502
128,2024-07-10T17:51:00.886+0900,-1,410.109,226.579,358.061
128,2024-07-10T17:51:01.171+0900,-1,409.396,240.176,354.108
128,2024-07-10T17:51:01.291+0900,-1,408.708,217.601,359.149
128,2024-07-10T17:51:01.500+0900,-1,409.563,223.434,357.774
128,2024-07-10T17:51:01.701+0900,-1,408.333,205.307,360.883
128,2024-07-10T17:51:01.895+0900,-1,408.333,205.307,360.883
128,2024-07-10T17:51:02.094+0900,-1,408.333,205.307,360.883
128,2024-07-10T17:51:02.296+0900,-1,408.333,205.307,360.883
128,2024-07-10T17:51:02.499+0900,-1,408.810,213.585,360.042
128,2024-07-10T17:51:02.701+0900,-1,409.288,229.231,355.890
128,2024-07-10T17:51:02.910+0900,-1,409.882,241.309,353.963
128,2024-07-10T17:51:03.102+0900,-1,409.848,240.190,354.768
128,2024-07-10T17:51:03.312+0900,-1,408.989,219.397,358.818
128,2024-07-10T17:51:03.506+0900,-1,408.942,210.463,360.747
128,2024-07-10T17:51:03.708+0900,-1,407.849,196.806,363.770
128,2024-07-10T17:51:03.910+0900,-1,410.048,224.567,358.485
128,2024-07-10T17:51:04.118+0900,-1,409.363,231.689,356.514
128,2024-07-10T17:51:04.318+0900,-1,409.521,214.725,359.941
128,2024-07-10T17:51:04.514+0900,-1,409.937,235.728,355.756
128,2024-07-10T17:51:04.715+0900,-1,409.937,235.728,355.756
128,2024-07-10T17:51:04.916+0900,-1,409.689,242.418,353.967
128,2024-07-10T17:51:05.118+0900,-1,409.233,227.443,357.123
128,2024-07-10T17:51:05.317+0900,-1,409.207,219.180,358.624
128,2024-07-10T17:51:05.521+0900,-1,409.207,219.180,358.624
128,2024-07-10T17:51:05.722+0900,-1,410.060,239.751,354.622
128,2024-07-10T17:51:05.924+0900,-1,409.905,219.873,359.189
128,2024-07-10T17:51:06.125+0900,-1,411.099,229.514,357.344
128,2024-07-10T17:51:06.324+0900,-1,411.099,229.514,357.344
128,2024-07-10T17:51:06.525+0900,-1,410.431,222.346,358.475
128,2024-07-10T17:51:06.727+0900,-1,408.977,204.213,361.253
128,2024-07-10T17:51:06.931+0900,-1,409.290,214.494,359.372
128,2024-07-10T17:51:07.130+0900,-1,410.191,221.892,357.953
128,2024-07-10T17:51:07.332+0900,-1,410.506,224.806,357.387
128,2024-07-10T17:51:07.535+0900,-1,410.756,240.443,355.186
128,2024-07-10T17:51:07.753+0900,-1,411.009,241.345,354.758
128,2024-07-10T17:51:07.953+0900,-1,411.009,241.345,354.758
128,2024-07-10T17:51:08.158+0900,-1,411.009,241.345,354.758
128,2024-07-10T17:51:08.355+0900,-1,410.811,242.232,353.954
128,2024-07-10T17:51:08.564+0900,-1,411.188,239.789,355.133
128,2024-07-10T17:51:08.757+0900,-1,410.388,228.374,357.159
128,2024-07-10T17:51:08.954+0900,-1,410.532,240.437,354.286
128,2024-07-10T17:51:09.154+0900,-1,410.532,240.437,354.286
128,2024-07-10T17:51:09.354+0900,-1,410.532,240.437,354.286
128,2024-07-10T17:51:09.552+0900,-1,410.532,240.437,354.286
128,2024-07-10T17:51:09.752+0900,-1,410.698,216.327,359.836
128,2024-07-10T17:51:09.950+0900,-1,411.887,218.376,359.352
128,2024-07-10T17:51:10.151+0900,-1,410.635,221.684,358.661
128,2024-07-10T17:51:10.355+0900,-1,411.732,250.301,352.107
128,2024-07-10T17:51:10.556+0900,-1,409.952,221.439,358.859
