128,2024-07-10T17:52:22.458+0900,-1,409.219,234.364,355.618
128,2024-07-10T17:52:22.660+0900,-1,409.158,232.353,356.328
128,2024-07-10T17:52:22.860+0900,-1,409.636,233.261,356.799
128,2024-07-10T17:52:23.062+0900,-1,409.882,241.309,355.104
128,2024-07-10T17:52:23.266+0900,-1,409.213,226.773,356.978
128,2024-07-10T17:52:23.465+0900,-1,409.882,241.309,354.819
128,2024-07-10T17:52:23.668+0900,-1,409.315,222.757,358.727
128,2024-07-10T17:52:23.867+0900,-1,409.467,227.673,357.405
128,2024-07-10T17:52:24.074+0900,-1,409.212,241.510,354.637
128,2024-07-10T17:52:24.271+0900,-1,410.271,246.680,353.734
128,2024-07-10T17:52:24.476+0900,-1,409.416,240.846,354.538
128,2024-07-10T17:52:24.678+0900,-1,409.416,240.846,354.538
128,2024-07-10T17:52:24.876+0900,-1,409.938,228.360,357.069
128,2024-07-10T17:52:25.080+0900,-1,409.384,224.992,357.686
128,2024-07-10T17:52:25.281+0900,-1,409.801,223.889,358.582
128,2024-07-10T17:52:25.483+0900,-1,409.630,233.038,356.276
128,2024-07-10T17:52:25.684+0900,-1,409.097,215.604,360.234
128,2024-07-10T17:52:25.884+0900,-1,409.848,232.822,356.367
128,2024-07-10T17:52:26.087+0900,-1,410.333,233.955,356.223
128,2024-07-10T17:52:26.286+0900,-1,410.333,233.955,356.223
128,2024-07-10T17:52:26.488+0900,-1,408.961,211.134,362.032
128,2024-07-10T17:52:26.691+0900,-1,407.646,182.733,367.065
128,2024-07-10T17:52:26.891+0900,-1,408.452,187.003,366.020
128,2024-07-10T17:52:27.094+0900,-1,408.452,187.003,366.020
128,2024-07-10T17:52:27.296+0900,-1,408.115,205.524,362.218
128,2024-07-10T17:52:27.497+0900,-1,409.372,217.177,360.519
128,2024-07-10T17:52:27.698+0900,-1,408.368,206.425,362.074
128,2024-07-10T17:52:27.901+0900,-1,408.005,209.315,361.372
128,2024-07-10T17:52:28.101+0900,-1,409.302,222.310,357.965
128,2024-07-10T17:52:28.302+0900,-1,410.068,225.238,358.344
128,2024-07-10T17:52:28.502+0900,-1,408.517,218.710,360.011
128,2024-07-10T17:52:28.705+0900,-1,408.688,209.561,361.746
128,2024-07-10T17:52:28.911+0900,-1,408.749,211.574,361.607
128,2024-07-10T17:52:29.108+0900,-1,408.926,224.753,357.643
128,2024-07-10T17:52:29.310+0900,-1,409.718,228.575,356.976
128,2024-07-10T17:52:29.511+0900,-1,410.237,245.563,353.969
128,2024-07-10T17:52:29.712+0900,-1,410.237,245.563,353.969
128,2024-07-10T17:52:29.910+0900,-1,410.237,245.563,353.969
128,2024-07-10T17:52:30.112+0900,-1,410.298,247.574,353.830
128,2024-07-10T17:52:30.317+0900,-1,410.162,235.736,356.085
128,2024-07-10T17:52:30.519+0900,-1,409.958,229.030,357.213
128,2024-07-10T17:52:30.719+0900,-1,409.174,210.695,361.314
128,2024-07-10T17:52:30.919+0900,-1,408.369,191.689,365.558
128,2024-07-10T17:52:31.122+0900,-1,408.780,190.363,365.930
128,2024-07-10T17:52:31.323+0900,-1,408.780,190.363,365.930
128,2024-07-10T17:52:31.520+0900,-1,409.624,218.077,359.520
128,2024-07-10T17:52:31.727+0900,-1,410.027,231.265,357.314
128,2024-07-10T17:52:31.928+0900,-1,410.381,242.888,354.008
128,2024-07-10T17:52:32.138+0900,-1,409.425,226.334,357.689
128,2024-07-10T17:52:32.338+0900,-1,409.425,226.334,357.689
128,2024-07-10T17:52:32.533+0900,-1,409.607,247.105,352.649
128,2024-07-10T17:52:32.733+0900,-1,409.607,247.105,352.649
128,2024-07-10T17:52:32.942+0900,-1,409.970,244.214,353.636
128,2024-07-10T17:52:33.144+0900,-1,409.970,244.214,353.636
128,2024-07-10T17:52:33.345+0900,-1,409.410,233.255,356.184
128,2024-07-10T17:52:33.546+0900,-1,409.410,233.255,356.184
128,2024-07-10T17:52:33.749+0900,-1,409.427,204.227,362.485
128,2024-07-10T17:52:33.950+0900,-1,409.274,228.784,356.841
128,2024-07-10T17:52:34.151+0900,-1,409.274,228.784,356.841
128,2024-07-10T17:52:34.345+0900,-1,409.998,245.108,353.162
128,2024-07-10T17:52:34.554+0900,-1,410.252,223.904,358.672
128,2024-07-10T17:52:34.755+0900,-1,410.046,231.935,357.457
128,2024-07-10T17:52:34.948+0900,-1,410.046,231.935,357.457
128,2024-07-10T17:52:35.162+0900,-1,408.845,207.335,362.262
128,2024-07-10T17:52:35.351+0900,-1,409.303,207.573,362.019
128,2024-07-10T17:52:35.561+0900,-1,409.492,228.568,357.788
128,2024-07-10T17:52:35.761+0900,-1,409.131,224.091,357.829
128,2024-07-10T17:52:35.954+0900,-1,409.807,231.480,356.935
128,2024-07-10T17:52:36.166+0900,-1,409.274,228.784,357.411
128,2024-07-10T17:52:36.447+0900,-1,409.274,228.784,357.411
128,2024-07-10T17:52:36.559+0900,-1,409.467,220.305,359.290
128,2024-07-10T17:52:36.762+0900,-1,408.749,218.942,359.152
128,2024-07-10T17:52:36.963+0900,-1,409.288,229.231,357.317
128,2024-07-10T17:52:37.193+0900,-1,410.954,246.925,353.821
128,2024-07-10T17:52:37.380+0900,-1,410.954,246.925,353.821
128,2024-07-10T17:52:37.590+0900,-1,409.384,224.992,358.827
128,2024-07-10T17:52:37.785+0900,-1,409.056,221.631,359.488
128,2024-07-10T17:52:37.991+0900,-1,410.547,218.777,359.558
128,2024-07-10T17:52:38.193+0900,-1,410.547,218.777,359.558
128,2024-07-10T17:52:38.385+0900,-1,410.547,218.777,359.558
128,2024-07-10T17:52:38.592+0900,-1,409.462,205.345,363.106
128,2024-07-10T17:52:38.784+0900,-1,408.145,176.944,368.996
128,2024-07-10T17:52:38.985+0900,-1,408.875,193.491,365.271
128,2024-07-10T17:52:39.182+0900,-1,407.358,188.083,365.846
128,2024-07-10T17:52:39.388+0900,-1,407.358,188.083,365.846
128,2024-07-10T17:52:39.587+0900,-1,408.882,193.715,364.653
128,2024-07-10T17:52:39.780+0900,-1,408.882,193.715,364.653
128,2024-07-10T17:52:39.981+0900,-1,408.882,193.715,364.653
128,2024-07-10T17:52:40.183+0900,-1,409.052,206.671,361.877
128,2024-07-10T17:52:40.386+0900,-1,409.734,221.654,359.053
128,2024-07-10T17:52:40.588+0900,-1,409.848,240.190,355.339
128,2024-07-10T17:52:40.787+0900,-1,409.848,240.190,355.339
128,2024-07-10T17:52:40.988+0900,-1,410.141,242.433,354.343
128,2024-07-10T17:52:41.198+0900,-1,408.530,226.526,358.032
128,2024-07-10T17:52:41.447+0900,-1,409.460,220.082,359.622
128,2024-07-10T17:52:41.599+0900,-1,408.832,214.256,360.757
128,2024-07-10T17:52:41.802+0900,-1,409.431,226.556,358.498
128,2024-07-10T17:52:42.004+0900,-1,408.087,204.630,362.978
128,2024-07-10T17:52:42.200+0900,-1,409.396,232.808,356.848
128,2024-07-10T17:52:42.402+0900,-1,408.810,213.585,360.327
128,2024-07-10T17:52:42.603+0900,-1,407.945,185.199,366.592
128,2024-07-10T17:52:42.814+0900,-1,409.045,199.078,363.522
