126,2024-07-10T15:32:40.433+0900,0.106,5.517,7.799
126,2024-07-10T15:32:40.503+0900,0.145,5.550,7.936
126,2024-07-10T15:32:40.554+0900,0.327,5.581,8.147
126,2024-07-10T15:32:40.614+0900,0.370,5.617,7.980
126,2024-07-10T15:32:40.686+0900,0.235,5.630,7.740
126,2024-07-10T15:32:40.733+0900,0.271,5.777,7.708
126,2024-07-10T15:32:40.794+0900,0.434,5.984,7.565
126,2024-07-10T15:32:40.865+0900,0.595,6.078,7.465
126,2024-07-10T15:32:40.910+0900,0.165,5.818,7.578
126,2024-07-10T15:32:40.969+0900,0.307,5.897,7.779
126,2024-07-10T15:32:41.029+0900,0.432,5.901,7.829
126,2024-07-10T15:32:41.097+0900,0.494,5.988,7.551
126,2024-07-10T15:32:41.151+0900,0.533,6.050,7.549
126,2024-07-10T15:32:41.210+0900,0.490,5.985,7.635
126,2024-07-10T15:32:41.277+0900,0.364,5.945,7.671
126,2024-07-10T15:32:41.326+0900,0.389,5.952,7.653
126,2024-07-10T15:32:41.385+0900,0.481,6.005,7.612
126,2024-07-10T15:32:41.456+0900,0.486,6.054,7.562
126,2024-07-10T15:32:41.504+0900,0.514,6.028,7.588
126,2024-07-10T15:32:41.565+0900,0.543,6.043,7.598
126,2024-07-10T15:32:41.624+0900,0.601,6.077,7.616
126,2024-07-10T15:32:41.700+0900,0.603,6.095,7.499
126,2024-07-10T15:32:41.742+0900,0.654,6.156,7.458
126,2024-07-10T15:32:41.804+0900,0.682,6.141,7.481
126,2024-07-10T15:32:41.868+0900,0.687,6.153,7.493
126,2024-07-10T15:32:41.919+0900,0.760,6.200,7.495
126,2024-07-10T15:32:41.980+0900,0.774,6.221,7.406
126,2024-07-10T15:32:42.041+0900,0.792,6.221,7.422
126,2024-07-10T15:32:42.098+0900,0.831,6.285,7.398
126,2024-07-10T15:32:42.161+0900,0.811,6.241,7.323
126,2024-07-10T15:32:42.221+0900,0.670,6.153,7.375
126,2024-07-10T15:32:42.298+0900,0.551,6.019,7.516
126,2024-07-10T15:32:42.335+0900,0.609,5.957,7.523
126,2024-07-10T15:32:42.395+0900,0.663,5.792,7.609
126,2024-07-10T15:32:42.461+0900,0.710,5.580,7.943
126,2024-07-10T15:32:42.515+0900,0.798,5.467,8.027
126,2024-07-10T15:32:42.576+0900,1.085,5.500,8.043
126,2024-07-10T15:32:42.651+0900,1.060,5.566,8.212
126,2024-07-10T15:32:42.694+0900,0.773,5.345,7.839
126,2024-07-10T15:32:42.754+0900,0.776,5.338,8.074
